User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
787,1,2019,1,12,14:54,$41.36,Chip Transaction,-2472481739355111587,Paragould,AR,72450.0,7538,,No
193,2,2011,10,28,13:14,$16.29,Swipe Transaction,-2744911404133435018,Edmond,OK,73013.0,5812,,No
972,3,2016,9,12,13:03,$36.48,Chip Transaction,1799189980464955940,Plano,TX,75023.0,5499,,No
1218,0,2015,11,30,21:28,$15.10,Chip Transaction,5107598904255610923,Alpharetta,GA,30004.0,4121,,No
347,2,2015,9,28,16:22,$73.27,Chip Transaction,4797504350311047101,Walnut Creek,CA,94596.0,5912,,No
970,1,2004,1,16,18:58,$57.48,Swipe Transaction,-1496088021539966861,Garner,NC,27529.0,7230,,No
5,2,2016,5,26,16:50,$40.00,Chip Transaction,-4282466774399734331,Cedarburg,WI,53012.0,4829,,No
1447,0,2016,10,5,07:32,$41.33,Chip Transaction,2226531470813231576,Warwick,RI,2889.0,4121,,No
727,1,2016,4,16,18:30,$42.96,Chip Transaction,613499207954037739,Colorado Springs,CO,80903.0,5812,,No
1188,2,2016,10,2,20:01,$17.79,Chip Transaction,6055192220483718647,Colorado Springs,CO,80913.0,5812,,No
532,0,2009,2,16,06:26,$7.82,Online Transaction,-2042049018365856408, ONLINE,,,5815,,No
159,0,2019,1,6,12:25,$38.59,Online Transaction,6354687927856781503, ONLINE,,,4900,,No
1617,0,2019,1,22,18:57,$186.35,Chip Transaction,6766535886677974281,Utica,NY,13501.0,8011,,No
1799,0,2018,10,28,11:53,$-87.00,Chip Transaction,1799189980464955940,Mobile,AL,36695.0,5499,,No
332,0,2018,10,14,09:46,$68.00,Chip Transaction,1799189980464955940,Farmington,MN,55024.0,5499,,No
1274,0,2008,5,2,13:23,$18.18,Swipe Transaction,8522356393472321747,Gainesville,FL,32608.0,7230,,No
751,1,2010,5,9,11:27,$72.12,Swipe Transaction,-7756073661018386546,Princeton,NJ,8540.0,8021,,No
1515,5,2010,1,3,20:34,$44.56,Swipe Transaction,-3452749483738784811,Lawrence,KS,66049.0,5813,,No
107,1,2015,6,10,16:12,$47.88,Chip Transaction,-6738340320657348028,Chicago,IL,60616.0,7538,,No
242,0,2013,11,29,14:15,$74.00,Swipe Transaction,-1288082279022882052,Cooper,TX,75432.0,5499,,No
66,0,2018,7,16,14:48,$52.88,Online Transaction,-1688244360627004732, ONLINE,,,4784,,No
1261,0,2010,2,17,22:02,$1.29,Swipe Transaction,6666504894937430109,Indianapolis,IN,46256.0,5499,,No
414,3,2013,3,8,09:18,$0.82,Swipe Transaction,-6571010470072147219,Sarasota,FL,34235.0,5499,,No
575,1,2010,9,25,12:34,$-95.00,Swipe Transaction,-1288082279022882052,Monroe,NY,10950.0,5499,,No
446,3,2005,12,26,08:14,$-235.00,Swipe Transaction,-6161792371494728879,Albany,GA,31721.0,3389,,No
1352,4,2015,7,15,08:13,$1.08,Chip Transaction,6235240843273440809,Wilmore,KY,40390.0,5411,,No
759,0,2013,3,1,19:28,$41.20,Swipe Transaction,516871057492582370,Myrtle Beach,SC,29579.0,5812,,No
957,0,2018,8,30,08:32,$93.04,Chip Transaction,1854611233960093907,Richmond,VA,23235.0,5211,,No
287,0,2006,4,21,09:16,$5.72,Swipe Transaction,3606293918944894503,Leicester,MA,1524.0,5812,,No
1869,1,2017,7,30,10:47,$53.70,Chip Transaction,1934942834870296924,Tacoma,WA,98445.0,5912,,No
620,0,2008,4,23,08:11,$3.82,Swipe Transaction,4555982185451722772,Laurel,MD,20708.0,5411,,No
1159,1,2008,12,1,14:42,$100.00,Swipe Transaction,-4282466774399734331,Beasley,TX,77417.0,4829,,No
235,1,2016,3,16,09:39,$-90.00,Chip Transaction,4081535247279879452,Garland,TX,75042.0,5541,,No
1747,0,2008,10,7,12:24,$160.00,Swipe Transaction,-4282466774399734331,Hampstead,NH,3841.0,4829,,No
673,0,2010,11,19,22:56,$19.00,Swipe Transaction,8098811977133005307,Aurora,CO,80013.0,5813,,No
89,3,2001,8,30,12:17,$80.00,Swipe Transaction,-4282466774399734331,Oakland,CA,94607.0,4829,,No
1109,3,2016,4,24,16:37,$165.51,Online Transaction,-5949357157231676152, ONLINE,,,4900,,No
257,1,2010,2,7,08:42,$31.42,Online Transaction,-9092677072201095172, ONLINE,,,4900,,No
1686,5,2007,11,8,20:33,$1.11,Swipe Transaction,4722913068560264812,Brooklyn,NY,11215.0,5411,,No
1995,1,2019,7,21,00:34,$1.75,Chip Transaction,-6571010470072147219,Garden City,NY,11530.0,5499,,No
1985,0,2018,12,23,16:53,$1.94,Swipe Transaction,97032797689821735,Southaven,MS,38671.0,5411,,No
1708,1,2003,8,3,16:57,$99.07,Swipe Transaction,-6336171563507606422,Old Saybrook,CT,6475.0,7538,,No
1712,0,2013,10,19,12:45,$2.67,Swipe Transaction,97032797689821735,Mission,TX,78573.0,5411,,No
1980,1,2007,12,4,14:52,$25.65,Swipe Transaction,-6738340320657348028,Millersburg,MI,49759.0,7538,,No
624,5,2011,11,23,21:30,$21.84,Swipe Transaction,6327549046310314737,San Jose,CA,95134.0,5193,,No
731,0,2019,1,15,10:56,$17.57,Chip Transaction,-5162038175624867091,Rocky Point,NY,11778.0,5541,,No
179,2,2015,4,14,12:45,$180.00,Chip Transaction,-4282466774399734331,Bronx,NY,10473.0,4829,,No
1305,2,2018,8,19,19:30,$2.33,Chip Transaction,-1752929996023771622,Clarksville,IN,47129.0,5411,,No
258,0,2014,6,17,10:03,$2.19,Swipe Transaction,8919682822789039434,Hinsdale,NH,3451.0,5814,,No
25,2,2016,7,8,07:54,$57.00,Chip Transaction,-85070450838390220,Mesa,AZ,85201.0,5541,,No
1286,1,2019,3,20,11:08,$202.55,Swipe Transaction,8606290132075158375,Iowa City,IA,52240.0,4900,,No
417,3,2019,4,25,12:58,$213.13,Swipe Transaction,1106917633441689271,Quincy,FL,32352.0,6300,,No
1726,4,2018,11,4,11:43,$14.88,Chip Transaction,-5581123930363301609,Nottingham,MD,21236.0,5311,,No
692,2,2017,12,11,08:09,$0.48,Chip Transaction,4722913068560264812,Williston Park,NY,11596.0,5411,,No
1310,1,2004,3,24,14:16,$11.82,Swipe Transaction,-245178307025547046,Pine Bluff,AR,71603.0,5311,,No
713,0,2016,4,6,06:56,$2.43,Chip Transaction,6488492603251464003,Bessemer City,NC,28016.0,5411,,No
815,0,2012,12,4,16:10,$64.92,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
62,1,2015,4,15,08:57,$15.16,Swipe Transaction,-3099338225208157399,Ogden,UT,84414.0,5411,,No
1330,4,2013,11,6,09:31,$47.71,Swipe Transaction,-3739862438923451178,Cambridge,MN,55008.0,7832,,No
901,1,2018,9,22,12:00,$87.95,Chip Transaction,-1288082279022882052,Vacaville,CA,95687.0,5499,,No
1347,0,2010,10,27,18:41,$167.86,Online Transaction,-9092677072201095172, ONLINE,,,4900,,No
1711,2,2010,5,3,12:28,$98.00,Swipe Transaction,-1288082279022882052,Lubbock,TX,79404.0,5499,,No
1487,4,2009,1,8,11:53,$120.00,Swipe Transaction,-4282466774399734331,Chesapeake,VA,23322.0,4829,,No
1401,0,2006,7,17,19:41,$2.21,Swipe Transaction,-6571010470072147219,Lake Havasu City,AZ,86404.0,5499,,No
307,0,2007,8,14,12:46,$12.35,Swipe Transaction,7047263272373668638,Santa Rosa,CA,95404.0,5812,,No
494,3,2016,9,26,14:30,$-77.00,Chip Transaction,1917517617315869134,Martinsburg,WV,25401.0,5499,,No
98,1,2008,12,13,08:02,$6.44,Swipe Transaction,-6947293531844411280,Hollywood,FL,33024.0,5411,,No
825,0,2013,9,5,20:34,$200.00,Swipe Transaction,-4282466774399734331,Caldwell,NJ,7006.0,4829,,No
800,1,2009,1,22,17:10,$34.66,Swipe Transaction,-2916542501422915698,Los Angeles,CA,90019.0,5719,,No
421,3,2018,4,23,15:11,$23.60,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
742,0,2008,8,7,14:01,$155.33,Swipe Transaction,2027553650310142703,Oviedo,FL,32765.0,5541,,No
1411,0,2018,9,8,22:00,$149.30,Swipe Transaction,97032797689821735,Placentia,CA,92870.0,5411,,No
516,1,2017,5,21,17:29,$120.00,Chip Transaction,-4282466774399734331,Lonoke,AR,72086.0,4829,,No
108,1,2019,10,2,11:07,$43.59,Chip Transaction,-6738340320657348028,Westminster,CA,92683.0,7538,,No
376,0,2004,12,20,17:15,$69.99,Swipe Transaction,5205099864768539121,Prattville,AL,36066.0,5812,,No
1896,2,2008,10,27,11:08,$10.17,Swipe Transaction,-1288082279022882052,Dalton,GA,30720.0,5499,,No
1888,0,2006,4,26,10:18,$114.32,Online Transaction,-7421093378627544099, ONLINE,,,5311,,No
896,1,2015,1,31,07:06,$3.59,Swipe Transaction,4751695835751691036,Louisville,OH,44641.0,5814,,No
1898,1,2004,11,17,09:47,$12.64,Swipe Transaction,3639123430068731390,Lebanon,CT,6249.0,5814,,No
6,0,2013,9,19,12:02,$0.64,Swipe Transaction,6666504894937430109,Louisville,KY,40299.0,5499,,No
320,2,2016,5,10,19:33,$81.88,Swipe Transaction,-4500542936415012428,Woodway,TX,76712.0,5814,,No
1888,0,2004,11,2,10:20,$97.69,Swipe Transaction,410221957486432591,Berkeley Heights,NJ,7922.0,5300,,No
1869,1,2016,6,14,13:14,$5.49,Chip Transaction,5427095414889712052,Tacoma,WA,98445.0,5814,,No
1889,4,2005,6,25,10:27,$33.23,Online Transaction,8475032541207447973, ONLINE,,,4784,,No
1032,4,2013,2,12,20:51,$9.63,Swipe Transaction,7180512131852509128,Oklahoma City,OK,73110.0,5411,,No
1530,1,2013,11,11,21:45,$2.24,Swipe Transaction,-5475680618560174533,Burlington,NJ,8016.0,5942,,No
87,0,2009,8,11,08:40,$60.28,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
610,2,2016,8,13,10:07,$32.74,Swipe Transaction,112925206871091074,Albuquerque,NM,87121.0,5541,,No
1976,2,2015,6,9,07:58,$17.56,Chip Transaction,852314270731746635,Dover,AR,72837.0,5411,,No
588,1,2015,1,6,14:39,$14.10,Chip Transaction,2027553650310142703,San Antonio,TX,78230.0,5541,,No
951,3,2018,3,14,14:56,$64.79,Chip Transaction,1913477460590765860,Etowah,NC,28729.0,5300,,No
156,4,2008,6,18,11:05,$21.84,Swipe Transaction,3816191052113621902,Manahawkin,NJ,8050.0,7538,,No
372,0,2020,1,3,11:06,$11.62,Swipe Transaction,97032797689821735,Sandy Springs,SC,29677.0,5411,,No
871,0,2020,1,30,13:45,$43.14,Chip Transaction,-3345936507911876459,Los Angeles,CA,90044.0,7538,,No
122,1,2011,2,26,05:00,$10.60,Swipe Transaction,2027553650310142703,Andover,KS,67002.0,5541,,No
1091,0,2011,6,10,17:14,$17.72,Swipe Transaction,3639123430068731390,Buffalo,NY,14211.0,5814,,No
1366,1,2014,2,7,07:51,$26.05,Swipe Transaction,-85070450838390220,Rockville Centre,NY,11570.0,5541,,No
1237,1,2008,11,8,14:43,$107.09,Swipe Transaction,-6521970556066013287,Seabrook,TX,77586.0,5300,,No
332,1,2015,7,9,14:15,$73.00,Chip Transaction,1799189980464955940,Saint Charles,MO,63301.0,5499,,No
808,1,2017,1,28,09:03,$71.00,Swipe Transaction,-1288082279022882052,Eagle Mountain,UT,84005.0,5499,,No
1975,2,2019,5,20,13:49,$60.00,Chip Transaction,-4282466774399734331,Annapolis,MD,21401.0,4829,,No
1918,1,2011,2,16,11:37,$-66.00,Swipe Transaction,-1288082279022882052,Bothell,WA,98021.0,5499,,No
1654,3,2014,8,8,11:22,$15.38,Swipe Transaction,-1040748966848257464,Como,MS,38619.0,5812,,No
294,0,2006,7,11,04:04,$33.11,Swipe Transaction,-5475680618560174533,Socorro,NM,87801.0,5942,,No
1962,0,2019,6,1,13:49,$3.97,Chip Transaction,-4500542936415012428,Burley,ID,83318.0,5814,,No
1334,0,2007,12,11,21:55,$43.02,Swipe Transaction,-5624843686576836279,Lakeville,MN,55044.0,7832,,No
1710,0,2015,4,26,02:19,$55.40,Chip Transaction,5753024633661164610,Millington,TN,38053.0,5311,,No
806,0,2010,1,15,13:44,$54.56,Swipe Transaction,-2991395989332376797,Jacksonville,FL,32218.0,7538,,No
552,0,2015,3,13,03:45,$22.13,Chip Transaction,-303858256154265716,Raleigh,NC,27613.0,5251,,No
1535,0,2004,10,30,13:41,$51.00,Swipe Transaction,1799189980464955940,Munfordville,KY,42765.0,5499,,No
807,3,2001,1,27,15:29,$6.69,Swipe Transaction,9057735476014445185,Lancaster,SC,29720.0,5311,,No
1188,3,2010,6,21,14:24,$-95.00,Swipe Transaction,-5162038175624867091,Colorado Springs,CO,80915.0,5541,,No
52,1,2011,6,23,16:51,$29.94,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
1444,1,2009,1,7,16:06,$14.60,Swipe Transaction,-5390540593589081863,Los Angeles,CA,90002.0,5411,,No
1013,3,2016,9,17,12:23,$26.16,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
1428,4,2000,7,7,16:45,$157.68,Online Transaction,-3289339997738008669, ONLINE,,,4899,,No
1315,2,1997,5,18,07:08,$89.25,Swipe Transaction,8433181096019979123,Conway,WA,98238.0,4111,"Insufficient Balance,",No
29,3,2018,8,9,02:40,$3.19,Chip Transaction,97032797689821735,Nashville,TN,37204.0,5411,,No
1303,1,2007,6,2,18:07,$83.82,Online Transaction,736550520386002927, ONLINE,,,4900,,No
734,2,2018,1,2,19:34,$3.35,Chip Transaction,-5791063624209357820,Delavan,WI,53115.0,4121,,No
39,0,2018,11,12,09:23,$84.70,Chip Transaction,5817218446178736267,Northbridge,MA,1534.0,5912,,No
1820,0,2018,11,10,22:38,$-364.00,Swipe Transaction,5237739159769445856,Las Vegas,NV,89148.0,3775,,No
411,1,2010,11,5,12:40,$253.10,Swipe Transaction,602032797449605673,Somerset,NJ,8873.0,8011,,No
1687,3,2018,2,13,13:25,$19.07,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
1734,7,2016,3,23,11:25,$21.12,Chip Transaction,-4752064311331295725,Millbrae,CA,94030.0,4214,,No
1443,1,2019,10,18,21:44,$3.43,Chip Transaction,-5407138151142847632,Grand Rapids,MI,49548.0,5812,,No
1224,1,2011,12,9,18:02,$66.68,Swipe Transaction,-984444807771159720,Bothell,WA,98021.0,5814,,No
1776,1,2018,6,7,10:00,$49.79,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
569,4,2006,7,14,16:49,$39.52,Swipe Transaction,-108615957074264690,Fontana,CA,92336.0,7230,,No
486,4,2001,6,18,06:53,$140.00,Swipe Transaction,-4282466774399734331,San Jose,CA,95111.0,4829,,No
913,1,2008,10,16,11:21,$8.36,Swipe Transaction,5205099864768539121,Sanford,FL,32773.0,5812,,No
1649,0,2013,4,28,05:23,$51.29,Swipe Transaction,7260143406453201776,Blair,NE,68008.0,7349,,No
1370,0,2014,12,21,20:30,$-76.00,Swipe Transaction,-1288082279022882052,Deatsville,AL,36022.0,5499,,No
1261,0,2010,4,2,01:41,$24.70,Online Transaction,-5841929396161652653, ONLINE,,,4121,,No
8,3,2013,9,9,12:57,$7.44,Swipe Transaction,-5162038175624867091,Telford,PA,18969.0,5541,,No
1084,0,2007,10,17,20:08,$86.30,Swipe Transaction,6042526206085641250,Littleton,CO,80122.0,5912,,No
1961,0,2009,3,24,16:12,$84.11,Swipe Transaction,6661973303171003879,Elizabethville,PA,17023.0,5211,,No
311,0,2011,12,8,08:24,$63.00,Swipe Transaction,2027553650310142703,Camano Island,WA,98282.0,5541,,No
1116,0,2018,3,8,07:55,$4.94,Chip Transaction,-5475680618560174533,Scotts Valley,CA,95066.0,5942,,No
414,0,2009,8,3,17:33,$165.00,Swipe Transaction,8878665205966093747,Sarasota,FL,34230.0,5411,,No
1547,0,2018,8,20,13:02,$65.25,Chip Transaction,-3345936507911876459,Canton,MA,2021.0,7538,,No
605,5,2010,7,1,12:25,$23.56,Swipe Transaction,-4752064311331295725,Delaplane,VA,20144.0,4214,,No
259,3,2017,8,14,11:13,$7.27,Chip Transaction,7785916505129958815,Fort Knox,KY,40121.0,5813,,No
39,0,2016,11,29,06:30,$-68.00,Chip Transaction,-1288082279022882052,Northborough,MA,1532.0,5499,,No
1017,6,2018,5,3,16:16,$26.06,Online Transaction,-5841929396161652653, ONLINE,,,4121,,No
841,2,2008,11,17,10:45,$7.92,Swipe Transaction,4751695835751691036,Columbus,OH,43228.0,5814,,No
1458,0,2011,6,11,19:28,$64.82,Swipe Transaction,-8316328635277536921,Ambler,PA,19002.0,4900,,No
1671,0,2012,8,23,15:34,$78.52,Swipe Transaction,-3345936507911876459,Orlando,FL,32804.0,7538,,No
1521,0,2015,6,3,15:49,$12.79,Chip Transaction,6135208568923449408,Fort Dodge,IA,50501.0,9402,,No
702,1,2018,10,10,18:37,$65.73,Chip Transaction,-6910525070595717943,Durham,NC,27705.0,5812,,No
575,2,2006,6,18,05:18,$79.26,Swipe Transaction,-5475680618560174533,Monroe,NY,10950.0,5942,,No
332,0,2017,8,3,14:17,$85.53,Chip Transaction,-4334232547381218591,Farmington,MN,55024.0,5541,,No
1150,0,2006,8,24,17:32,$-69.00,Swipe Transaction,2027553650310142703,Yorba Linda,CA,92886.0,5541,,No
1778,3,2003,2,24,15:50,$0.74,Swipe Transaction,-6571010470072147219,Barnhart,MO,63012.0,5499,,No
880,3,2017,9,5,10:48,$15.69,Swipe Transaction,2317657220498955142,Durham,NC,27713.0,5411,,No
458,0,2017,7,26,03:45,$154.84,Swipe Transaction,5129115444528256620,Lafayette,CO,80026.0,5411,,No
1110,1,2014,10,30,14:11,$180.66,Swipe Transaction,1913477460590765860,Lubbock,TX,79414.0,5300,,No
1422,1,2006,11,2,20:03,$89.83,Swipe Transaction,1913477460590765860,Federal Way,WA,98003.0,5300,"Insufficient Balance,",No
836,2,2018,12,12,06:01,$2.27,Swipe Transaction,5901051046357996347,Columbus,OH,43228.0,5411,,No
1094,0,2010,12,15,16:20,$17.24,Swipe Transaction,5620399503571022570,Saint Albans,WV,25177.0,5813,,No
1929,0,2012,11,8,09:54,$1.33,Swipe Transaction,-6571010470072147219,Auburn,NY,13021.0,5499,,No
1769,1,2017,6,26,09:23,$3.57,Chip Transaction,-4334232547381218591,Rochelle,VA,22738.0,5541,,No
209,0,2018,6,29,17:07,$19.51,Chip Transaction,3189517333335617109,Tulsa,OK,74115.0,5311,,No
112,2,2011,11,7,12:16,$98.00,Swipe Transaction,-8254405722253003769,Georgetown,TX,78633.0,5499,,No
1174,2,2016,2,5,16:50,$40.46,Chip Transaction,9082867214616508797,Reno,NV,89511.0,5300,,No
311,4,2004,2,9,15:51,$46.69,Swipe Transaction,1913477460590765860,Bremerton,WA,98310.0,5300,,No
1846,0,2019,1,5,13:32,$9.18,Chip Transaction,-2305258666608915653,San Diego,CA,92104.0,5912,,No
1444,1,2015,3,30,12:38,$98.82,Chip Transaction,838425044734233142,Los Angeles,CA,90002.0,4814,,No
764,1,2010,7,3,08:37,$3.04,Swipe Transaction,-1431187242293306385,New York,NY,10003.0,8099,,No
688,2,2012,1,28,07:44,$48.78,Swipe Transaction,-5857292048447443954,Cordele,GA,31015.0,5211,,No
767,0,2014,3,23,12:34,$23.37,Swipe Transaction,9023675866986061138,Cherry Hill,NJ,8003.0,4121,"Insufficient Balance,",No
1274,0,2006,8,17,07:01,$-55.00,Swipe Transaction,-1288082279022882052,Sorrento,FL,32776.0,5499,,No
1178,1,1997,4,9,14:55,$167.92,Online Transaction,736550520386002927, ONLINE,,,4900,,No
1266,5,2004,7,4,14:48,$17.73,Online Transaction,-6160036380778658394, ONLINE,,,4121,,No
1532,1,2005,4,7,14:12,$152.23,Swipe Transaction,8438446124682714015,Birchwood,WI,54817.0,5541,,No
464,1,2014,8,19,16:48,$73.96,Swipe Transaction,-407738410337448285,Copiague,NY,11726.0,5812,,No
968,2,2019,11,18,09:08,$0.26,Chip Transaction,-6571010470072147219,Allen,TX,75002.0,5499,,No
1889,4,2006,1,23,07:15,$1.89,Swipe Transaction,6666504894937430109,Waukegan,IL,60085.0,5499,,No
1324,0,2017,10,11,08:15,$1.01,Swipe Transaction,4058240770133600907,Alamo,TX,78516.0,5411,,No
1335,0,2017,5,7,14:40,$43.86,Chip Transaction,8028834287846226559,Campbellsport,WI,53010.0,5310,,No
486,4,2002,8,26,09:56,$42.87,Swipe Transaction,5763106017265139365,Watsonville,CA,95076.0,5310,,No
1463,0,2018,6,22,06:46,$54.26,Chip Transaction,-2165325134182579556,Peoria,IL,61607.0,5311,,No
1334,1,2018,5,25,10:04,$12.48,Online Transaction,-4241409341442030551, ONLINE,,,7349,,No
430,0,2013,8,21,09:06,$99.83,Swipe Transaction,-8626001581545780258,Minneapolis,MN,55419.0,5411,,No
1782,1,2011,6,1,16:25,$3.80,Swipe Transaction,-2916542501422915698,Springboro,OH,45066.0,5719,,No
1225,1,2010,10,22,11:56,$65.71,Swipe Transaction,1913477460590765860,Louisville,TN,37777.0,5300,,No
300,0,2010,4,4,07:02,$17.96,Swipe Transaction,-4334232547381218591,Sedona,AZ,86351.0,5541,,No
1794,1,2006,12,13,12:47,$9.00,Online Transaction,-521141999023077663, ONLINE,,,5815,,No
1528,0,2004,10,16,08:12,$6.17,Swipe Transaction,878534750241365141,Owego,NY,13827.0,5812,,No
1528,3,2016,8,2,10:40,$108.45,Chip Transaction,1913477460590765860,Elmira,NY,14905.0,5300,,No
1992,1,2018,11,10,06:43,$-95.00,Chip Transaction,-1288082279022882052,Dinuba,CA,93618.0,5499,,No
1019,2,2008,3,15,09:30,$66.56,Swipe Transaction,3397452747792109772,Tulsa,OK,74137.0,5541,,No
1590,2,2014,1,29,13:12,$12.62,Swipe Transaction,-727612092139916043,Hammond,LA,70401.0,5411,,No
220,3,2010,4,21,17:23,$3.21,Online Transaction,-5841929396161652653, ONLINE,,,4121,,No
513,2,2011,4,12,11:11,$36.84,Swipe Transaction,-2456782984888173206,Rutherford,NJ,7070.0,4121,,No
1057,1,2016,10,16,16:26,$35.09,Online Transaction,-6160036380778658394, ONLINE,,,4121,,No
669,3,2016,12,2,21:07,$17.26,Chip Transaction,-8012891446218939321,Arlington,TX,76002.0,5812,,No
1255,0,2015,8,7,17:12,$1.12,Chip Transaction,-6761066196029841443,Dallas,TX,75243.0,5310,,No
210,2,2017,4,7,08:11,$9.84,Chip Transaction,-7958667962080142041,Arnold,MD,21012.0,5411,,No
1218,2,2015,12,10,20:55,$13.75,Online Transaction,-6160036380778658394, ONLINE,,,4121,,No
536,2,2015,9,14,15:41,$12.83,Chip Transaction,272399770636553347,Mount Juliet,TN,37122.0,5411,,No
1372,0,2011,3,26,06:39,$-489.00,Swipe Transaction,-6406662083475903219,Yazoo City,MS,39194.0,3390,,No
892,0,2009,2,23,09:18,$17.90,Online Transaction,-6458444334611773637, ONLINE,,,4784,,No
1784,0,2016,2,18,03:17,$17.34,Chip Transaction,1913477460590765860,Hudson,FL,34667.0,5300,,No
1578,2,2008,10,10,07:44,$15.95,Swipe Transaction,-85070450838390220,Bloomington,CA,92316.0,5541,,No
1996,2,2003,12,16,10:24,$68.20,Swipe Transaction,-8052271379683765676,Independence,KY,41051.0,7538,,No
1734,4,2009,12,13,11:24,$23.48,Swipe Transaction,6135208568923449408,Los Altos,CA,94024.0,9402,,No
1575,0,2017,12,7,17:38,$34.36,Swipe Transaction,-5475680618560174533,District Heights,MD,20747.0,5942,,No
149,2,2017,1,6,09:19,$8.87,Swipe Transaction,-3585660805062119453,Franklin,TN,37067.0,5411,,No
1295,1,2018,4,13,18:25,$44.61,Chip Transaction,-458991356028829614,Willshire,OH,45898.0,7832,,No
1639,0,2014,6,16,09:30,$14.75,Swipe Transaction,-5467922351692495955,Olympia,WA,98516.0,5912,,No
1974,1,2004,11,17,11:26,$115.49,Online Transaction,-7421093378627544099, ONLINE,,,5311,,No
124,0,2013,12,24,11:15,$21.84,Swipe Transaction,-3739862438923451178,Sagle,ID,83860.0,7832,,No
681,1,2018,11,28,05:29,$0.40,Swipe Transaction,-7087933162906491427,Boulder,CO,80302.0,5812,,No
588,3,2017,1,28,06:56,$30.79,Chip Transaction,-3402104488844017992,San Antonio,TX,78230.0,5912,,No
1683,2,1998,3,31,02:12,$4.78,Swipe Transaction,-4500542936415012428,Irvington,NY,10533.0,5814,,No
628,1,2002,5,22,17:05,$72.66,Swipe Transaction,6091778774361517457,Burke,VA,22009.0,5411,,No
1665,2,2018,1,4,07:04,$29.69,Chip Transaction,1799189980464955940,Los Angeles,CA,90001.0,5499,,No
579,2,2005,11,14,13:24,$9.14,Swipe Transaction,-6035332392926029059,Williamsburg,VA,23187.0,5812,,No
465,1,2017,2,12,14:38,$39.77,Online Transaction,7035602569409149834, ONLINE,,,5311,,No
371,3,2019,2,8,13:31,$84.00,Swipe Transaction,-5162038175624867091,El Paso,TX,79912.0,5541,,No
944,1,2016,3,11,21:55,$8.96,Chip Transaction,97032797689821735,Placentia,CA,92870.0,5411,,No
1851,1,2015,2,26,19:40,$15.37,Swipe Transaction,-8880725814245319407,Cullman,AL,35055.0,5310,,No
